Pathway,Location,Date,latitude,longitude,RH,Tair,Tleaf,PARin,Patm,BLCond,LAI,VPD,Species,PFT,PFT_ID,vcmax_CLM45,epsi_o,epsi_c,r1,r2,r3,r4,r5,soil_clay_0,soil_sand_0,soil_OM_0,SM_0,SMC_0,medslope
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,71.10938604,28.93,28.93,487.5962731,99.71,1.612287526,5.358769735,1.393333333,Hebepetalum humiriifolium,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,64.63739307,32.22,32.22,487.5962731,99.12,1.585479659,5.358769735,1.71,Jacaranda obtusifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,76.92141908,26.5,26.5,487.5962731,99.73,1.625688327,5.358769735,1.3,Matayba purgans,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,64.83235192,32.11,32.11,487.5962731,99.16,1.586691037,5.358769735,1.682,Mouriri nigra,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,78.41520476,25.94,25.94,487.5962731,99.61,1.626772408,5.358769735,1.014,Neea divaricata,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,64.46130934,32.32,32.32,487.5962731,99.3,1.587838887,5.358769735,1.556666667,Ocotea bofo,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,68.22362195,30.31,30.31,487.5962731,99.22,1.59706841,5.358769735,1.315,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/12/2010,-12.75,-69.75,63.8020131,32.7,32.7,487.5962731,99.2,1.584269048,5.358769735,1.843,Tetragastris altissima,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.357086817,0.776873511,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,63.52952245,32.52,32.52,495.3619676,99.12,1.887656959,5.361577352,1.825,Neea macrophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,63.39241168,32.6,32.6,495.3619676,98.95,1.883926391,5.361577352,1.766,Pouteria cladantha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,66.7071994,30.77,30.77,495.3619676,99.35,1.902931644,5.361577352,1.499,Nectandra viburnoides,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,66.17470057,31.05,31.05,495.3619676,99.19,1.898118306,5.361577352,1.396666667,Iryanthera laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,62.48422865,33.14,33.14,495.3619676,99.26,1.886496701,5.361577352,1.579,Cupania scrobiculata,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,64.9748084,31.7,31.7,495.3619676,99.07,1.891779699,5.361577352,1.965,Thyrsodium spruceanum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/13/2010,-12.75,-69.75,69.61692515,29.325,29.325,495.3619676,99.295,1.91096394,5.361577352,1.312083333,Roucheria punctata,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.351456324,0.764623882,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,65.19388582,32.53,32.53,451.0551296,99,2.024106817,5.364267985,1.759,Euterpe precatoria,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,63.58366101,33.47,33.47,451.0551296,98.98,2.017493888,5.364267985,1.758,Calophyllum brasiliense,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,65.90766461,32.13,32.13,451.0551296,98.84,2.023483378,5.364267985,1.697,Mouriri apiranga,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,68.00420854,31.01,31.01,451.0551296,99.03,2.034838458,5.364267985,1.32,Pouteria caimito,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,74.30364337,28.07,28.07,451.0551296,99.21,2.058433793,5.364267985,1.215,Bixa arborea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,67.67628735,31.18,31.18,451.0551296,99.09,2.034933962,5.364267985,1.552,Pouteria torta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,69.96696951,30.03,30.03,451.0551296,99.3,2.046981687,5.364267985,1.488333333,Meliosma herbertii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,65.12347221,32.57,32.57,451.0551296,99.125,2.026397341,5.364267985,1.743560606,Pourouma minor,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,65.35295134,32.44,32.44,451.0551296,98.99,2.024498425,5.364267985,1.761666667,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/14/2010,-12.75,-69.75,65.19388582,32.53,32.53,451.0551296,98.9,2.022062264,5.364267985,1.607,Tachigali polyphylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.346634801,0.754134238,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,71.6070861,30.29,30.29,417.9021204,99.25,2.276227764,5.367070516,1.351666667,Iryanthera laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,77.61987549,27.67,27.67,417.9021204,99.3,2.297209334,5.367070516,1.405,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,71.16986278,30.5,30.5,417.9021204,99.13,2.271903347,5.367070516,1.440909091,Leonia racemosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,68.11995324,32.05,32.05,417.9021204,98.98,2.25694487,5.367070516,1.461,Miconia pyrifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,68.91685576,31.63,31.63,417.9021204,99.02,2.260968376,5.367070516,1.35,Pourouma minor,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,76.84970308,27.98,27.98,417.9021204,99.17,2.29184013,5.367070516,1.265,Pseudolmedia laevigata,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,68.17618155,32.02,32.02,417.9021204,98.91,2.255570442,5.367070516,1.447142857,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,69.71546605,31.22,31.22,417.9021204,99.07,2.265157212,5.367070516,1.196,Virola calophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,67.3254283,32.48,32.48,417.9021204,99.14,2.257412698,5.367070516,1.576666667,Hebepetalum humiriifolium,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,67.21623379,32.54,32.54,417.9021204,98.92,2.251961214,5.367070516,1.535,Eschweilera coriacea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,76.97276806,27.93,27.93,417.9021204,99.17,2.292220733,5.367070516,1.11,Enterolobium schomburgkii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,68.85923297,31.66,31.66,417.9021204,98.96,2.259375974,5.367070516,1.294,Diospyros melinonii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/15/2010,-12.75,-69.75,66.00626305,33.22,33.22,417.9021204,98.81,2.244464255,5.367070516,2.103,Clarisia racemosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343570964,0.747468592,4.12
C3,Tambopata_Peru,6/18/2010,-12.75,-69.75,73.54560815,31.76,31.76,405.0371343,98.89,1.897256693,5.411844889,1.604166667,Hebepetalum humiriifolium,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347479502,0.755971959,4.12
C3,Tambopata_Peru,6/18/2010,-12.75,-69.75,71.80971119,32.63333333,32.63333333,405.0371343,98.92333333,1.892475718,5.411844889,1.684444444,Meliosma herbertii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347479502,0.755971959,4.12
C3,Tambopata_Peru,6/18/2010,-12.75,-69.75,77.67293765,29.86,29.86,405.0371343,99.15,1.914172804,5.411844889,1.468333333,Iryanthera laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347479502,0.755971959,4.12
C3,Tambopata_Peru,6/18/2010,-12.75,-69.75,73.09938761,31.98,31.98,405.0371343,98.98,1.897614215,5.411844889,1.681666667,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347479502,0.755971959,4.12
C3,Tambopata_Peru,6/18/2010,-12.75,-69.75,72.04920147,32.51,32.51,405.0371343,98.71,1.88915646,5.411844889,1.582,Sterculia tessmannii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347479502,0.755971959,4.12
C3,Tambopata_Peru,6/19/2010,-12.75,-69.75,78.69152458,28.5,28.5,420.3428889,99.16,2.482097682,5.426981608,1.33,Hebepetalum humiriifolium,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347029432,0.754992791,4.12
C3,Tambopata_Peru,6/19/2010,-12.75,-69.75,68.81261513,33.16333333,33.16333333,420.3428889,98.93,2.438640534,5.426981608,1.695634921,Licania heteromorpha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347029432,0.754992791,4.12
C3,Tambopata_Peru,6/19/2010,-12.75,-69.75,68.8186842,33.16,33.16,420.3428889,98.74,2.43398349,5.426981608,1.631666667,Lindackeria paludosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347029432,0.754992791,4.12
C3,Tambopata_Peru,6/19/2010,-12.75,-69.75,69.78063808,32.64,32.64,420.3428889,98.69,2.436887895,5.426981608,1.661666667,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.347029432,0.754992791,4.12
C3,Tambopata_Peru,6/20/2010,-12.75,-69.75,66.85542526,34.15,34.15,433.5944028,98.83,2.100381927,5.442118327,1.177,Matayba purgans,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343708165,0.747767087,4.12
C3,Tambopata_Peru,6/20/2010,-12.75,-69.75,67.94203733,33.52666667,33.52666667,433.5944028,98.9,2.106141739,5.442118327,1.534722222,Ocotea bofo,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343708165,0.747767087,4.12
C3,Tambopata_Peru,6/20/2010,-12.75,-69.75,73.65708762,30.59,30.59,433.5944028,99.06,2.129944919,5.442118327,1.393333333,Lindackeria paludosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343708165,0.747767087,4.12
C3,Tambopata_Peru,6/20/2010,-12.75,-69.75,74.80747119,30.06,30.06,433.5944028,99.1,2.134529551,5.442118327,1.688333333,Licania heteromorpha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.343708165,0.747767087,4.12
C3,Tambopata_Peru,6/21/2010,-12.75,-69.75,73.48801379,30.67,30.67,453.8469676,99.21,2.084055057,5.457138062,1.35,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339659246,0.738958309,4.12
C3,Tambopata_Peru,6/21/2010,-12.75,-69.75,72.89927121,30.95,30.95,453.8469676,99.21,2.082136164,5.457138062,1.385,Licania canescens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339659246,0.738958309,4.12
C3,Tambopata_Peru,6/23/2010,-12.75,-69.75,71.56211413,33.29,33.29,409.7829074,99.02666667,1.665104963,5.487406413,1.813555556,Turpinia occidentalis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334469032,0.727666547,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,71.06865381,33.32,33.32,414.6249398,99.32,2.099915596,5.502543132,1.6,Triplaris setosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,72.58207205,32.53,32.53,414.6249398,99.35,2.10597855,5.502543132,1.308,Apeiba membranacea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,70.49420575,33.63,33.63,414.6249398,99.29,2.097159993,5.502543132,1.712,Guarea kunthiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,68.74589536,34.61,34.61,414.6249398,99.06,2.085639517,5.502543132,1.786,Pourouma guianensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,69.05955223,34.43,34.43,414.6249398,99,2.085596064,5.502543132,1.313333333,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,73.45729728,32.09,32.09,414.6249398,99.19,2.105617794,5.502543132,1.464166667,Rinorea viridifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,74.08848569,31.78,31.78,414.6249398,99.39,2.112008362,5.502543132,1.202,Simarouba amara,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,70.65065922,33.545,33.545,414.6249398,99.215,2.096156661,5.502543132,1.608095238,Turpinia occidentalis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/24/2010,-12.75,-69.75,67.70678945,35.22,35.22,414.6249398,99.02,2.080673318,5.502543132,1.833333333,Virola calophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.335386785,0.729663198,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,74.86148934,31.11,31.11,435.9848056,99.54,1.675156719,5.517562866,1.272,Tapura acreana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,70.17637272,33.48,33.48,435.9848056,99.51,1.661708156,5.517562866,1.25,Endlicheria formosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,65.90319534,35.98,35.98,435.9848056,99.17,1.642637857,5.517562866,2.861,Eugenia ochrophloea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,67.99704487,34.71,34.71,435.9848056,99.3,1.651576336,5.517562866,1.87,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,70.92001926,33.08,33.08,435.9848056,99.485,1.663460674,5.517562866,1.656666667,Rinorea viridifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/25/2010,-12.75,-69.75,67.35464842,35.09,35.09,435.9848056,99.16,1.647214628,5.517562866,2.578,Ruizodendron ovale,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.334818331,0.728426478,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,67.66555619,33.97,33.97,454.6577176,99.06,1.600972517,5.532694499,1.49,Tapirira guianensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,68.74790543,33.36,33.36,454.6577176,99.32,1.608369078,5.532694499,1.873,Thyrsodium spruceanum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,69.66504531,32.86,32.86,454.6577176,99.37,1.611808059,5.532694499,1.869,Tetragastris altissima,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,70.90958746,32.205,32.205,454.6577176,99.345,1.614859082,5.532694499,1.528831169,Ocotea bofo,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,66.79003523,34.48,34.48,454.6577176,99.12,1.599286458,5.532694499,2.162,Minquartia guianensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,70.70668458,32.31,32.31,454.6577176,99.46,1.616172674,5.532694499,1.705,Swartzia arborescens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,69.23971857,33.09,33.09,454.6577176,99.34,1.610111276,5.532694499,1.67,Guarea macrophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,68.03375339,33.76,33.76,454.6577176,99.02,1.601421057,5.532694499,1.993,Coccoloba densifrons,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/26/2010,-12.75,-69.75,65.82530031,35.06,35.06,454.6577176,99.08,1.595632687,5.532694499,2.111,Amaioua guianensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.339853986,0.739381984,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,68.3545918,33.69,33.69,399.041375,99.18,1.873245521,5.547831217,1.956,Guarea glabra,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,75.62744972,30.04,30.04,399.041375,99.39,1.899810968,5.547831217,1.47,Ocotea bofo,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,72.23278601,31.64,31.64,399.041375,99.35,1.889077305,5.547831217,1.561666667,Iryanthera juruensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,72.96630685,31.28,31.28,399.041375,99.305,1.890454552,5.547831217,1.712166667,Siparuna decipiens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,69.14667936,33.25,33.25,399.041375,99.15,1.875368127,5.547831217,1.657,Amaioua corymbosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/27/2010,-12.75,-69.75,69.05561524,33.3,33.3,399.041375,99.33,1.878466191,5.547831217,1.84,Triplaris peruviana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.337686666,0.73466679,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,69.62832857,31.4,31.4,362.5730648,99.48,2.280931753,5.562967936,1.74,Caraipa myrcioides,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,68.93132011,31.76,31.76,362.5730648,99.74,2.284193095,5.562967936,1.973,Euterpe precatoria,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,74.83228388,28.95,28.95,362.5730648,99.77,2.306133079,5.562967936,1.323333333,Ocotea bofo,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,73.36768477,29.6,29.6,362.5730648,99.78,2.301412492,5.562967936,1.366,Leonia racemosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,69.53056763,31.45,31.45,362.5730648,99.66,2.2846838,5.562967936,1.622,Trichilia septentrionalis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
